,cent,group
A2W85Q0VJNPYLM,0.0,typical_customer
A2W8NQPP91206I,0.0,typical_customer
A2W959D3BSFS7U,0.0,typical_customer
A2W9I628I6SE1U,0.0003914858639503606,typical_customer
A2WAJZWA0IJSQP,1.0529317991274113e-06,typical_customer
A2WB4OWBUH2VQX,2.0747302585788185e-05,typical_customer
A2WB7LZ595CR50,9.875506154601531e-06,typical_customer
A2WBEJH71SND3T,2.4513393095939975e-05,typical_customer
A2WC9NFLG57W4H,0.0004572401490720114,typical_customer
A2WCNWKJV9DQAB,0.0,typical_customer
A2WCQTORZ1G1NG,0.0003263327071148482,typical_customer
A2WE93LJX8PMT1,0.00025660243781558146,typical_customer
A2WFZWRYWLC20S,0.00046198616093208076,typical_customer
A2WGVNJJCNIQA0,8.671232786364145e-05,typical_customer
A2WKUC4FX8PPXA,7.602481395450165e-05,typical_customer
A2WL17COZQXNYL,0.00027234887332827786,typical_customer
A2WN3EE62XMPTC,0.0001586559066657596,typical_customer
A2WRHFD1BJ8W7A,0.00023438212213738917,typical_customer
A2WTDSR5M9OGWI,6.515040013191279e-05,typical_customer
A2WTV2ZI6KWDP5,0.0,typical_customer
A2WUHKA1I75SL3,0.000754385025024197,gray_sheep
A2WVAAIR2KL7Z0,0.0001102492887042012,typical_customer
A2WVF9ZQ068DN0,7.647239330775416e-06,typical_customer
A2WW57XX2UVLM6,0.0005965165379883818,typical_customer
A2WWHOH10OM5OJ,6.862717815042005e-05,typical_customer
A2WYTRZHKIDZ0K,3.138517163112248e-05,cold_start
A2WYYGLALJBVIU,0.0001081078696775986,cold_start
A2X2Q06U2YO9ZX,0.0015910218113645766,gray_sheep
A2X2WTEVCZ5L8N,0.001114387060876593,gray_sheep
A2X3L31KCXBHCL,0.00037026762217107727,typical_customer
A2X3ZCTZ6PUHMC,8.509081897242431e-05,typical_customer
A2X49H6378IL4P,8.402625265493831e-05,typical_customer
A2X5I60WA32FRV,0.00012249918337299537,typical_customer
A2X61KKXXR6WNP,0.00010603266033653804,typical_customer
A2XABWPFYZREVA,1.670152871504475e-05,typical_customer
A2XAKGRUHIE2ZA,1.765252560199085e-05,cold_start
A2XAQOWHRPY98K,0.0003191941105123185,typical_customer
A2XB933HCLJU51,0.0004332899233484553,typical_customer
A2XCWQJ2E8JJ27,2.7184952957930543e-05,typical_customer
A2XE0HMG75BCLY,2.4426295649066684e-05,typical_customer
A2XFOE9KPMXELR,2.2530364588133148e-05,typical_customer
A2XH6KI5ZLRLPS,0.0008187540234025115,gray_sheep
A2XHC2FG0YR0F1,0.0005248841437312434,typical_customer
A2XHLAXMIQW7LY,2.4426295649066684e-05,typical_customer
A2XI3URIX4E0PI,8.085956944605138e-05,typical_customer
A2XIOXRRYX0KZY,0.00017012853652123875,typical_customer
A2XJXPYLCQ6TMS,0.00016676768427592605,typical_customer
A2XKJ1KX6XUHYP,0.00027631954774488994,typical_customer
A2XKRIJKX4HF8N,7.444124377377022e-07,typical_customer
A2XM8DATMUZHE6,0.000532044272681359,typical_customer
A2XM8UDOAEMGW8,0.0003063044639642885,typical_customer
A2XNOB1T796Y6B,6.88127615099188e-05,typical_customer
A2XO1VNKN5GAGK,0.00015757756406119817,typical_customer
A2XPKW9APTROUT,2.3749324866947e-05,typical_customer
A2XQHW2ZLE6IHQ,2.880709970292752e-05,typical_customer
A2XRSLJ5U169XP,0.00023292941506384453,typical_customer
A2XSSQH4VO5B1L,0.0005307721254951093,typical_customer
A2XUSCBG6JC86W,3.983656016987495e-05,typical_customer
A2XUTCK61FM8XF,2.2780100914338516e-05,cold_start
A2XX02TJ94EH5L,2.4426295649066684e-05,typical_customer
A2Y1NEVW8N54DZ,4.3394246014463145e-06,typical_customer
A2Y1QK5VT2QX3X,0.0,typical_customer
A2Y33L0JWOMR4E,0.00025661050609370053,typical_customer
A2Y3RNMBWIIE5F,0.0002748322603198281,typical_customer
A2Y4S4CNGKF21S,3.630681053482729e-05,typical_customer
A2Y86NGI9SXBHM,0.0,typical_customer
A2Y8IDC1FKGNJC,0.0007632280358661128,gray_sheep
A2Y9VQ0FGLJHWL,4.110818781637961e-05,typical_customer
A2YB7DLC3FOR7W,0.0019871249929013196,gray_sheep
A2YBR0BZY6HFPT,0.0017063038624473704,gray_sheep
A2YCLJNOE7JGCW,0.000526975138125912,typical_customer
A2YCUCEYXT9VHX,0.0003204814194722207,typical_customer
A2YDJ928L04Q1C,0.0002698560665311672,typical_customer
A2YG3QYP5BFNYG,0.0013483125727530238,gray_sheep
A2YI5YCSUUR6OO,3.354430198019818e-05,typical_customer
A2YIGODNVUPCZG,0.0005726815751833685,cold_start
A2YISOGM55E9NG,9.890425535895778e-05,typical_customer
A2YKWYC3WQJX5J,0.0044107700000376076,gray_sheep
A2YMS9UK1A9OF2,2.7564842961911075e-05,typical_customer
A2YNW0J035DOA4,3.856062348570016e-05,typical_customer
A2YO1FC1A7YRSW,4.4969291321940844e-05,typical_customer
A2YPX6VJN8LPQZ,0.0,typical_customer
A2YQ7M9GFU3Z65,0.00011484163343290225,typical_customer
A2YSCGRGHNM8BZ,0.00013517381860627512,typical_customer
A2YSQ3GVWYOJDG,0.0,typical_customer
A2YSY7CIXY2LH2,0.0005130253132979726,typical_customer
A2YT6UH8DKGZ1Z,3.870306760890278e-05,typical_customer
A2YUGPUW2HGNCU,0.0,typical_customer
A2YYXZHT4RHW6Z,3.07488578620402e-05,typical_customer
A2YZGX57M5VNCP,0.0002922716264278735,cold_start
A2Z06I0Q4FMFHP,0.00012555574919873478,typical_customer
A2Z1JNMWCZX88V,0.0,typical_customer
A2Z2FATA8JNL54,5.343702312187135e-05,typical_customer
A2Z2LWDTHN2RKY,6.392152695618756e-05,typical_customer
A2Z4S1H1X5BIOX,9.610928221322674e-05,typical_customer
A2Z5GY3909V6BC,4.717148913718662e-06,typical_customer
A2Z886R3GCDYVF,0.0,cold_start
A2Z8B2KA8K07DM,0.0002700736721691338,typical_customer
A2Z8HBD9WFK2Z3,2.120616564916624e-05,typical_customer
A2ZBA3VTSGESA2,9.667636810513619e-06,typical_customer
A2ZCE0Z5C32X9P,0.0002923506993790938,cold_start
A2ZEM44ZOG1X40,4.6501918307459684e-05,typical_customer
A2ZF5B40WVBD93,0.0,typical_customer
A2ZFE69V0T71HN,0.0001924676405742183,typical_customer
A2ZFS1ETNMDUX1,7.501299814464623e-05,typical_customer
A2ZGPAIV64KOYU,1.3788014095896999e-05,typical_customer
A2ZGXQ566SR4FM,0.00032085168649022055,typical_customer
A2ZH82YNEST6CQ,7.929537785416439e-05,typical_customer
A2ZHH7AK83JB5G,0.00024609763157669055,typical_customer
A2ZI3U3GV4WV6K,0.0,typical_customer
A2ZIPVL3ENCP08,7.752668319421283e-05,typical_customer
A2ZJMLZ1IA2YA9,0.00016612377666547516,typical_customer
A2ZJPDH0YP90SD,0.0006844007035544878,typical_customer
A2ZLPBWFUQPUJA,6.800298687114229e-05,typical_customer
A2ZMNQ7UMOIL8W,1.232979847874356e-05,typical_customer
A2ZOHKL28AM5GY,0.0,typical_customer
A2ZOLVZH1BCX56,9.695905179177344e-05,typical_customer
A2ZQFEW8HURDD5,0.0,typical_customer
A2ZWTFZRNQW7D5,0.00012717682023109456,typical_customer
A2ZXBFBA7EKYNR,0.0006254269497824553,typical_customer
A2ZY3S7SD3QO8Z,0.00010333300953478966,typical_customer
A2ZY48F7RX4SRL,0.0001630334980671025,typical_customer
A2ZY49IDE6TY5I,0.0035684021468687004,gray_sheep
A3045PONRA3KZ2,0.0,typical_customer
A305XM71TF83CY,0.0004919689846701539,cold_start
A30638B9S2GOM8,0.001157914344738154,gray_sheep
A3063F7PEA30IM,0.00012575714127397323,typical_customer
A306GI4J03UI88,0.0,typical_customer
A306NASGVUDFKF,1.662940124628548e-05,typical_customer
A307132HLIZNSB,2.5563271316103355e-05,typical_customer
A307YFSORUAXSQ,0.0008472729158715223,gray_sheep
A308FNXU141T5F,0.0,typical_customer
A3091RP0SPZLMN,0.011393214560744816,gray_sheep
A3094EPI56GKZ6,0.0017516031569549402,gray_sheep
A30AOUCBJL8OZ3,6.278042295642717e-05,typical_customer
A30BXEGRRRJIV8,0.0009555628759421939,gray_sheep
A30EXXH5I9GWBF,0.00013990754166041212,typical_customer
A30ILEZYINVDB,0.00016052630372752124,typical_customer
A30IP5D5DLHRPA,0.00010091626501115292,typical_customer
A30KRD5W5FS21Q,0.0001218204370291852,typical_customer
A30M2N0ADFINLA,0.00047079103002273996,typical_customer
A30NNLD0AT6J8T,0.0001798450034721162,typical_customer
A30NNR68JX22K0,2.4965206929019044e-05,typical_customer
A30ODR6WBE61UB,0.000394224072629698,cold_start
A30Q7HNAJAMQXU,0.00021961389859970995,typical_customer
A30R8VFR16RE32,0.0003188747360162262,typical_customer
A30RJT0XAOY74H,0.0,typical_customer
A30W8I4SD1H21K,9.690721634147539e-05,typical_customer
A30X750M8V1XXW,0.0001290502252721449,typical_customer
A30YSE0M6LM61J,0.00047216013712387324,typical_customer
A30YWSM4MPDZ6A,0.00019632200550245192,typical_customer
A30Z0GG96D11EO,0.0001170860430518351,typical_customer
A3113NZ7WBL3AE,0.00013440128422963048,typical_customer
A312UBIOP091MH,0.00013398242564932248,typical_customer
A313QFASCV2LA3,9.264111235467264e-05,typical_customer
A314MIV1UW5O6F,8.36540294542189e-05,cold_start
A317RWPY08I5QX,3.163945429982449e-05,typical_customer
A318IDAWJ9ZYAY,3.2456909682987855e-05,cold_start
A319KAPLOSIDRU,0.0,typical_customer
A319Y83RT0MRVR,4.289687209998979e-05,typical_customer
A31AVXMESQRQAC,5.0269108150474805e-05,typical_customer
A31CR1WOVCML1Y,0.0005773292345843872,typical_customer
A31DVKL8JE4XAH,0.00022995286470277651,typical_customer
A31E2473ECO084,0.00019835872227159492,typical_customer
A31EGFG5C4TETH,0.0005634031007564131,typical_customer
A31EP5ND68247Q,3.9059878144036206e-05,typical_customer
A31EXCSFPH9XG0,7.942029105152414e-05,typical_customer
A31FNX12D7CPFU,2.1364030156896546e-05,typical_customer
A31H39YEJEIVHX,0.0,cold_start
A31HN9K3QEKJF3,4.614678680057635e-05,typical_customer
A31I1YHJKPUCAI,7.059291703365614e-05,cold_start
A31JL4CDCBXIPX,2.626559908129224e-05,typical_customer
A31JNBG3XML5OT,9.776236432972363e-06,cold_start
A31LB1IX6EDG3X,4.3490695142024745e-05,typical_customer
A31LLD3KPLPFND,0.000803868998539356,gray_sheep
A31M40X061BW0H,1.5592470160184743e-05,typical_customer
A31Q2I6MYV81OO,1.3079212127154246e-05,typical_customer
A31RQG6IXO0FN8,0.0,cold_start
A31RULW0KNYJ5H,0.0007966898841053698,gray_sheep
A31S7BUH1EJKBS,5.7590132552464064e-05,typical_customer
A31VIMZP1Y6IUG,0.00016248677300333646,typical_customer
A31XW1RTQ4ZG9W,0.00011065184374050179,typical_customer
A31Z48BHHUTB0P,0.00022637383286815458,typical_customer
A31ZXB9VUW2HQP,0.0017050177761920432,gray_sheep
A322VANY4JAOQB,0.00010241542857033071,typical_customer
A3232H7J6URX9D,1.7982170398617964e-05,typical_customer
A323WZTV4TW9T,0.0006534844618117444,cold_start
A325AWZXD3KC8C,1.4752972703750229e-05,typical_customer
A326D766H2I6RR,0.0,cold_start
A326ORFY46O7CX,0.0025687104320740286,cold_start
A328TCK9WL7K3Q,5.011813162730381e-05,typical_customer
A32DYU82G6X3AO,4.3345510139677245e-05,cold_start
A32E70RVY374ZK,0.00017443925331186557,typical_customer
A32EOHLFZYXJEP,0.00013562862127786194,typical_customer
A32GCOTGFJ9XC3,0.00015121593327823872,typical_customer
A32GKT2BDX20YL,0.0,typical_customer
A32GTFFK9J05VH,0.0,typical_customer
A32I1W2R5ZI8H3,6.70278268129536e-05,typical_customer
A32JPW72EQDG1X,0.00012871665311121224,typical_customer
A32KZUYCAHHU63,0.0,typical_customer
A32MQODC8EDEWF,0.0,typical_customer
A32NEDX6UVV8DE,6.507761973845618e-05,typical_customer
A32NZK5H2NIM13,0.0006910820244572216,typical_customer
A32O98PFC3OP7K,0.0010398852999897051,gray_sheep
A32OWCGEXIE1EI,0.00015504323224227795,typical_customer
A32STGRWB3FI2U,0.0017609600015663408,gray_sheep
A32SV7GY4ZEMX1,0.0,typical_customer
A32UN5NNLS24PV,0.0,typical_customer
A32XGYDA14KT13,0.0006607449310638087,typical_customer
A330G4U4JWUVJZ,0.0,typical_customer
A330H3NSXTHEUV,7.444124377377022e-07,typical_customer
A331MWI0W4WSEY,0.00023587955248188583,typical_customer
A33230MIA3W7G4,0.00014151585171410827,typical_customer
A332L1DH4A3OK8,0.00012403332362519122,typical_customer
A334350WHD7BAT,0.0002149401151750503,typical_customer
A335GUD1YBS31U,8.86709355377156e-05,typical_customer
A337APYDFHB9V8,0.00024437011022579674,typical_customer
A337MPRLYDSO9C,0.0001995466866362776,typical_customer
A337TR2I6J5UVE,0.00019725928523552447,typical_customer
A3385Y17LXNGF5,1.1238341216540752e-05,typical_customer
A339CCNJEZ2E1K,9.104192246504005e-05,cold_start
A339NZQKH84XZG,0.00025122337627564624,typical_customer
A33B0FFULH1R12,4.567979702442287e-05,typical_customer
A33B3XCIXB4ZVG,3.389222739650659e-05,typical_customer
A33EGAQ0DU1QRV,4.8314425500497404e-05,typical_customer
A33F2N4Z9GK7UE,7.637309061431063e-05,typical_customer
A33HIV8RXRDM88,0.0003556584886678459,typical_customer
A33J53S6YK1UA5,0.0004553348517207093,typical_customer
A33J61NHIEW31F,9.210197278345519e-05,typical_customer
A33JGP7NR4BV8W,0.0001785332187145434,typical_customer
A33KT5YL805RSN,0.00023639534722336722,typical_customer
A33NZ692P7BZ8Q,6.697841068445455e-05,typical_customer
A33PKT5CAKBX1D,0.0001536875139726685,typical_customer
A33PVCHCQ2BTN0,0.0005734712021486429,typical_customer
A33QUFNY4E5D0,2.5578486360780905e-05,typical_customer
A33ROMADEKHQ4V,6.87601056904604e-06,typical_customer
A33RT6A0C6OMIQ,2.607806634407833e-05,typical_customer
A33SX0AD5PYD9B,0.00014382580050856348,typical_customer
A33UZDO4KB4S0H,8.394114414181701e-05,typical_customer
A33VI944SO2YCN,3.0975154325473666e-05,typical_customer
A33WOI846MMYGI,4.881352729805219e-05,typical_customer
A33X4R7LU3OFQ8,0.00040250384261221255,typical_customer
A33XGGQCEAIBWF,0.0,typical_customer
A33Y8C4818EJL0,1.8832972802673595e-05,typical_customer
A34109J1GZMHY1,0.00010260935230191631,typical_customer
A342YY7GHWRUYC,0.0009249844457801469,gray_sheep
A343ZOGUM56IC2,0.000247498888416478,typical_customer
A345JRAM57EGBS,0.00017300249415613637,typical_customer
A347OT8UFA8I16,8.322386521945151e-06,typical_customer
A34AGKU14DGF5K,0.0,cold_start
A34AKD96BXX0HZ,0.00018554343610262242,typical_customer
A34AQGD2E6H0S7,0.0,typical_customer
A34BJE7YQHRZNA,3.1915357666776135e-05,typical_customer
A34EQAIKKUWYYW,1.4098969322818183e-05,typical_customer
A34IBXM7E8CPWE,3.935132662179894e-06,typical_customer
A34IE5594AE20I,0.0002147425058910601,typical_customer
A34ITQDFC2H0EB,0.0003104816197479216,typical_customer
A34Q5DMA3K8GGK,9.209002360564978e-05,typical_customer
A34ROSQ0940HSD,2.911294214592436e-05,cold_start
A34SQMSWWKU189,0.0004977437155828611,typical_customer
A34T6SD5HUGLCJ,0.00033713197272866477,typical_customer
A34TI7G4IRCORO,2.4949663618415168e-05,typical_customer
A34TNH973Q9XT0,0.0006719115492349453,typical_customer
A34VN05UN1OBJ3,0.00031939594090140945,typical_customer
A34W7QA4J5UTOR,9.727762314846433e-05,typical_customer
A34XNPNAD1EVB4,0.00030189202169429865,typical_customer
A34ZOFAJWL9UAM,0.0,typical_customer
A351804L86H9Z6,0.0,typical_customer
A353BBCDJQP4A3,0.0,typical_customer
A353U0L2HAMSHV,0.0004087531897901824,typical_customer
A35404F49F442O,6.4640848249121135e-06,typical_customer
A356WMSXDZFODL,5.403229655063684e-05,cold_start
A357B3PUHSVQA,6.426234097413791e-05,typical_customer
A35CCGJDNXUDY9,0.00023186448774669324,typical_customer
A35EYM5A6DJ713,0.000498018415868916,typical_customer
A35G12ZECNXLXL,0.00012301521798592716,typical_customer
A35GHFPOGAM6YJ,0.0007925028132619226,gray_sheep
A35HOUWHAYZZN6,0.0007312291485965233,typical_customer
A35IRTPNXBD1R1,0.0,typical_customer
A35IX2GE0VC0JP,0.00018491416523197163,typical_customer
A35K19WU9EGZDI,0.0002066281001043263,typical_customer
A35KHQGVTXKFXG,1.5615889601446583e-05,typical_customer
A35LHXY2XGM424,0.00044859876820957953,typical_customer
A35LT14WG5BX0T,6.812360548484885e-05,typical_customer
A35N0PR2D2QFK7,0.0,typical_customer
A35N3SH07179SH,0.0028488708323920115,gray_sheep
A35OQ90FU3P52,0.00013647190097547672,typical_customer
A35P9MY9132FNU,0.0,typical_customer
A35Q0RBM3YNQNF,0.0017132367389550568,gray_sheep
A35QGS8D3I65NL,1.0529317991274113e-06,typical_customer
A35SF7WOUI49AM,0.00013034920221286706,typical_customer
A35UBZDESLIOHE,3.329719416621767e-05,typical_customer
A35V906GNOVU3L,0.00010616486283795906,typical_customer
A35Y0RSU09ANEN,3.5250070442505944e-05,cold_start
A35Y40XVDNIK7Q,0.0,typical_customer
A35Y8XKVYHJGIS,0.00011964561679885815,typical_customer
A35YFLKHVNI37,0.0001722382823861763,typical_customer
A35YXEDATMIJ9S,0.00014603274348979993,typical_customer
A361TXVGQDPYUX,0.00022943673908682746,cold_start
A3639XN4I9ED2,0.0007213904223001263,typical_customer
A363CMKRJ19XHV,0.0,typical_customer
A365807DF8EYTN,0.0012090622969316296,gray_sheep
A36623NAOKB62V,0.0,typical_customer
A3669PE8WMA8NU,0.0006184682876911363,typical_customer
A367W4LQ54FYX1,1.3013511586810926e-05,typical_customer
A368H9GFY1JCYC,0.0003291198302822683,typical_customer
A369YOM4RBUWP4,0.001407703332798843,gray_sheep
A36BQWQPYU6FRM,0.00013797753559784053,typical_customer
A36FD1FT8RZ0B8,2.8389666478846485e-06,typical_customer
A36HAT6OHPMNHN,6.713417436881622e-05,cold_start
A36HIK7UBPI0TR,0.000919521835766573,cold_start
A36OW4CTHS3CCJ,0.0001335178925384021,typical_customer
A36S07OGN5FIO8,0.000394979149035461,typical_customer
A36SXS4ME0K854,0.001487035391183199,gray_sheep
A36TZW2R417CNK,0.0001588693827254879,typical_customer
A36U7QMYILRLSW,0.001017129868376268,gray_sheep
A36VNA9PTF6JER,2.6271071096288863e-05,typical_customer
A36VNOA1LVRFFJ,0.00020107634045153533,typical_customer
A36VWPU7SXWOFG,2.5011422660001397e-05,typical_customer
A36WTXJBYS3DB6,0.00021816853567161183,typical_customer
A3741P0VRPAYDP,0.00015470178020956607,typical_customer
A3742CA0ARJOMG,8.829194421785589e-05,cold_start
A3744L2QRP2I8C,0.0,typical_customer
A377XOIB9FP6ZV,1.434230157853036e-05,typical_customer
A379IB3EYAEL5,2.17998462920222e-05,typical_customer
A379SJMF93CVYZ,0.0004535773947456601,typical_customer
A37APF2XOO3B5Z,0.00011938767017451927,typical_customer
A37BC154GF7ETV,0.0,typical_customer
A37DBZJQ3FFDX,2.285400118768092e-05,typical_customer
A37FFWZUGO8L7W,0.00044000593937481734,typical_customer
A37I9VXMBBAADP,1.1396336819001616e-05,typical_customer
A37ILPDSY9ESL5,0.0,typical_customer
A37IRE9GZ0CZ7I,8.578576320054364e-05,typical_customer
A37NYXQ098PPIQ,2.187201679156365e-05,typical_customer
A37PRC1ARGMA0Q,1.4260287960598025e-05,typical_customer
A37QX2520O8Z4X,0.00025814788325929575,typical_customer
A37R3P5JFNQG8S,5.917458055737886e-05,typical_customer
A37RIRXE3WECZ,6.566184113326401e-05,typical_customer
A37U4HM0UG7FQ0,4.573309963424526e-05,typical_customer
A37USOKUTI724H,3.877669994497536e-05,typical_customer
A37UX46Q3OVSAC,6.551521321474688e-05,typical_customer
A37WA3GUT6N5B2,8.900526866932986e-05,typical_customer
A37X260ISIDBM5,0.0001203315136096614,cold_start
A37Z3FWDW7JFDI,2.5818433433271905e-05,typical_customer
A37Z9PFALNA9V5,1.884930012087329e-05,typical_customer
A381MT950I6KRL,2.5107267879624528e-05,cold_start
A382QYAWI6F811,0.002479872454048393,gray_sheep
A3847X9XD27OSL,0.0,typical_customer
A38ALMKH7U0D6H,0.001834807465527115,gray_sheep
A38BE06WWL20AY,1.8136370631289745e-05,typical_customer
A38FB414U3B72L,0.00023257748727056692,typical_customer
A38GYASIC1VQDI,0.0,typical_customer
A38JIIHRVTSNYV,0.000994648389313406,gray_sheep
A38K5XHJ6G5Y16,0.0,typical_customer
A38KK0SZYEH5UD,0.000833037735171786,gray_sheep
A38KO3KKR7GF4V,0.0019122191842647295,gray_sheep
A38KYGR07SUF21,0.0008780419219334911,gray_sheep
A38LEIUPC2EJD6,8.079608744976559e-05,typical_customer
A38NHXL5257E3B,0.00039918818252782665,typical_customer
A38PZE4HZMI0QV,8.946303524929274e-05,typical_customer
A38QHZEEYZKT27,8.88481306537108e-05,typical_customer
A38RSVBJSMZ83O,2.4426295649066684e-05,typical_customer
A38VL8YAHG1RPV,2.191277778896913e-05,typical_customer
A38YS1DNHC3CVC,5.272427898919141e-05,typical_customer
A38YT9I8SQ20NI,0.0,typical_customer
A38Z8ZXX1BPFRL,0.0003031377058056649,typical_customer
A392CQOTI9JR27,0.0004891376837707395,typical_customer
A39650P2CZUUC9,0.000798585882302091,gray_sheep
A396VHMYQHW5KE,0.0001685920958884956,typical_customer
A397CWU6DM3O5G,0.0007569119551618984,gray_sheep
A3982RSH15PQGZ,0.0,typical_customer
A399EX3UULKLU2,0.00022207594100485443,typical_customer
A399YOEMK1UNZV,4.739514576360621e-05,typical_customer
A39A4OQT77H4HX,0.0007280163590665537,typical_customer
A39ANVSTOM4L6H,0.0010756128802977684,gray_sheep
A39BGN8JA7CIFX,0.0003462038631378791,typical_customer
A39CGMH5A4XO7Q,0.0007252492426328424,typical_customer
A39DIJK69CMNHP,2.858731574845857e-07,typical_customer
A39E4C7YVVQ02F,5.225205214053678e-05,cold_start
A39E7IWNHY62JT,3.4883265170434565e-05,typical_customer
A39ECS1S0CJ0X9,0.0018752905057392141,gray_sheep
A39GL1J7TN9LDJ,5.0616507621185495e-05,typical_customer
A39H1GO9E3YQIB,0.0002565827698190588,typical_customer
A39HDNPW97LD76,7.031055625058328e-05,typical_customer
A39JGASUME7CAJ,7.512399107230196e-06,typical_customer
A39LRLKACX89IP,3.380683349944399e-05,cold_start
A39LRXD7THXB4B,0.0014805953586987024,gray_sheep
A39MXA4F9XBI9Y,0.0,typical_customer
A39PJ0ZRD3QTLD,0.0005897812792822896,typical_customer
A39WD34ROZKJAW,7.444124377377022e-07,typical_customer
A39WWMBA0299ZF,0.004760306473917845,gray_sheep
A39X80RZSF8IYF,0.0,typical_customer
A3A0F30QQGL1EW,0.0,typical_customer
A3A27DCLE98M3M,0.00014101689350227113,typical_customer
A3A3YG4XF7TQAC,0.00022891163737555494,typical_customer
A3A5CDA6N3J1HD,0.0,typical_customer
A3A5XNAM3ZW7Z6,0.0001366811536193375,typical_customer
A3A6H97D6OOKT7,0.00012301521798592716,typical_customer
A3A90CELVLOUP6,9.794405118489378e-05,typical_customer
A3A9G2G3QB3NYM,1.6541096014213483e-05,typical_customer
A3AA9BC5QEKHKO,0.00021039255696617725,typical_customer
A3ADJ7HRZG8D9B,4.699109528455251e-05,typical_customer
A3AH1V1W7J98WZ,0.00016086145490168193,typical_customer
A3AHDR4F2J7YXX,0.000276172005239641,typical_customer
A3AKX0DHWTGRGL,3.9654034511211966e-05,typical_customer
A3AL9NFNWTRV39,0.00013160968242859202,typical_customer
A3AO77W3NW2N9G,0.00017793674556066405,typical_customer
A3ARKGHF6LHFV,0.0002530942058118738,typical_customer
A3ATKIU6MZZ4MU,0.00017639927974542343,typical_customer
A3ATKSR23880M1,0.0007580700185172789,gray_sheep
A3AUHT475KOF2S,7.94640414898243e-05,typical_customer
A3AUM2L4PLIEML,0.0003688687445466245,typical_customer
A3AUOH1G7GRM1H,5.288501843986636e-05,typical_customer
A3AWV00ZU7MSK1,0.0002855476042531254,typical_customer
A3AYSYSLHU26U9,0.0003557011077546004,typical_customer
A3AZI828WJN1CD,0.0009151057855578632,gray_sheep
A3AZM2RI2QXWSO,2.270188489646472e-05,typical_customer
A3B15P9JJM9QEL,0.003247779912949264,gray_sheep
A3B2S40YG11CTQ,0.0004911709812298632,typical_customer
A3B3XT2P0I34W4,0.0,typical_customer
A3B6E2WUEKE9WK,1.9811896606820097e-05,typical_customer
A3B81D6NAXWJIS,0.0001290833574785056,typical_customer
A3B83GRTAX6QOM,0.00011031162846482395,typical_customer
A3B9C6MZAFC1JX,2.6400374848452118e-05,typical_customer
A3B9RXJR7ENGPX,9.797673222063892e-05,typical_customer
A3BA243AM692SH,0.0007305872128540989,typical_customer
A3BBLQEB3IGRVP,0.0,typical_customer
A3BE480SRW37EK,0.008377840645749148,gray_sheep
A3BFG2CWAS73BL,2.8358134102854017e-05,typical_customer
A3BG6DCAJCL61R,3.279342756133129e-05,cold_start
A3BGKQY5MNVM8S,0.0,cold_start
A3BHZ8P7G3NCW9,0.0004645457931428727,typical_customer
A3BJ0SU5CRQA3C,5.965537655032762e-05,typical_customer
A3BJZ3Y8UKIQ1G,9.382464016781589e-07,typical_customer
A3BM33D682B9XV,0.001346943238193321,gray_sheep
A3BMF5MNI9ETXY,0.0,typical_customer
A3BN5Z996H9TZQ,0.0003789190360420729,typical_customer
A3BPZ2XFRLCD1S,0.0,typical_customer
A3BQMWY60QAPRX,2.0406437138523365e-05,typical_customer
A3BR4X13C562NP,0.0,cold_start
A3BV0WAXB8IULS,0.00036937760215815656,typical_customer
A3BVDW4DOLJAN0,0.0001575268255130802,typical_customer
A3BVF9HSE5F8ZC,0.0,typical_customer
A3BVN2QBNPBHCR,4.331371905504328e-05,typical_customer
A3BYZUURF9LNYQ,6.877801733529177e-06,typical_customer
A3BZCJS4NORJQW,2.0012701722450313e-05,typical_customer
A3C0NM5PAFH2MB,1.8611898324225068e-05,typical_customer
A3C0ZGHGJNYEMM,0.00020914851926045783,cold_start
A3C1QYGEET3BVY,0.000380863601547087,typical_customer
A3C2JQC6R2K52C,0.0005248490699022023,typical_customer
A3C5EZKG2J4M0L,0.00013489809613234462,typical_customer
A3C95L8JUAL3JT,0.00014862826068462838,typical_customer
A3C9DK18RMNE3B,0.00011847884879424214,typical_customer
A3C9Q3KTNNLJJ,0.0008196821818142449,gray_sheep
A3CAXDHSC2J86S,0.0,typical_customer
A3CAYJJALN3CDB,0.0,typical_customer
A3CBCVHIK3G76X,6.611388355969825e-05,typical_customer
A3CG93783LP0FO,0.004746967487671301,gray_sheep
A3CHMHGSJSQ02J,3.5507869024836e-05,typical_customer
A3CJ7MHAS9IMAM,0.0005969644791371428,typical_customer
A3CL1BKRBR9NG7,0.00026735726098098825,typical_customer
A3CLHWWOVI9HMM,0.00016700368673562059,typical_customer
A3CLXS0OFIYIVW,0.00012526617789427612,typical_customer
A3CNFV5UK26Q8A,0.00011786088668194984,typical_customer
A3CNM18PWKI1Z9,4.406118336695656e-05,typical_customer
A3COUBI0JP5723,0.0,typical_customer
A3CP3TIMMV9ROY,0.00038169796481022755,typical_customer
A3CQVSKPTU3PJV,0.0,typical_customer
A3CRJ1Q73RB25F,0.0004184271473505754,typical_customer
A3CSWP37MF334K,0.00010432512252764832,typical_customer
A3CW8OUDH7M079,0.0008146933148760829,gray_sheep
A3CWEK9HY2VPDL,2.7034720682630966e-05,typical_customer
A3CXJIYYG6JWKE,7.915080239307105e-05,typical_customer
A3D0JZ2QXXABQG,1.3469397661727856e-05,typical_customer
